Datetime,Open,High,Low,Close,Volume
2023-01-02 23:29:00,4174.75,4175.50,4174.25,4175.50,108
2023-01-02 23:30:00,4175.25,4176.25,4175.25,4175.50,169
2023-01-02 23:31:00,4175.25,4175.75,4175.00,4175.50,115
2023-01-02 23:32:00,4175.50,4176.00,4175.50,4176.00,46
2023-01-02 23:33:00,4176.00,4176.00,4175.75,4176.00,31
2023-01-02 23:34:00,4175.75,4176.00,4175.75,4175.75,52
2023-01-02 23:35:00,4176.00,4176.00,4175.25,4175.50,29
2023-01-02 23:36:00,4175.25,4176.00,4175.25,4176.00,59
2023-01-02 23:37:00,4176.00,4176.25,4176.00,4176.25,46
2023-01-02 23:38:00,4176.25,4176.50,4176.25,4176.50,59
2023-01-02 23:39:00,4176.50,4177.25,4176.25,4176.25,165
2023-01-02 23:40:00,4176.00,4176.00,4175.00,4175.25,130
2023-01-02 23:41:00,4175.50,4175.75,4175.00,4175.25,46
2023-01-02 23:42:00,4175.25,4175.50,4175.25,4175.25,31
2023-01-02 23:43:00,4175.25,4175.75,4175.25,4175.75,38
2023-01-02 23:44:00,4175.50,4175.75,4175.00,4175.00,67
2023-01-02 23:45:00,4175.25,4175.75,4175.25,4175.25,47
2023-01-02 23:46:00,4175.25,4175.75,4175.25,4175.25,28
2023-01-02 23:47:00,4175.25,4175.25,4175.00,4175.00,27
2023-01-02 23:48:00,4175.25,4175.25,4175.25,4175.25,33
2023-01-02 23:49:00,4175.00,4175.00,4174.50,4174.75,130
2023-01-02 23:50:00,4175.00,4175.00,4174.25,4174.75,72
2023-01-02 23:51:00,4174.50,4175.00,4174.50,4175.00,26
2023-01-02 23:52:00,4175.00,4175.25,4174.75,4174.75,39
2023-01-02 23:53:00,4175.00,4175.00,4175.00,4175.00,14
2023-01-02 23:54:00,4174.75,4174.75,4174.50,4174.50,30
2023-01-02 23:55:00,4174.25,4174.50,4173.75,4174.00,97
2023-01-02 23:56:00,4174.00,4174.25,4173.75,4174.00,69
2023-01-02 23:57:00,4174.00,4174.00,4173.50,4174.00,69
2023-01-02 23:58:00,4174.00,4174.00,4173.75,4173.75,79
2023-01-02 23:59:00,4174.00,4174.00,4173.25,4173.50,97
2023-01-03 00:00:00,4173.50,4174.00,4173.50,4174.00,71
2023-01-03 00:01:00,4174.00,4174.50,4174.00,4174.00,52
2023-01-03 00:02:00,4174.00,4174.25,4173.75,4174.00,28
2023-01-03 00:03:00,4174.00,4175.25,4174.00,4174.75,117
2023-01-03 00:04:00,4174.75,4175.25,4174.75,4175.00,48
2023-01-03 00:05:00,4175.00,4175.50,4175.00,4175.50,36
2023-01-03 00:06:00,4175.50,4175.50,4174.75,4175.00,58
2023-01-03 00:07:00,4174.75,4175.00,4174.50,4174.75,52
2023-01-03 00:08:00,4174.75,4175.25,4174.75,4174.75,109
2023-01-03 00:09:00,4174.75,4175.00,4174.25,4174.75,91
2023-01-03 00:10:00,4174.75,4175.50,4174.75,4175.50,111
2023-01-03 00:11:00,4175.75,4176.00,4175.00,4175.50,107
2023-01-03 00:12:00,4175.50,4176.75,4175.50,4176.50,203
2023-01-03 00:13:00,4176.25,4177.50,4176.25,4177.00,413
2023-01-03 00:14:00,4177.00,4177.75,4176.75,4176.75,241
2023-01-03 00:15:00,4176.75,4177.50,4176.75,4177.50,83
2023-01-03 00:16:00,4177.25,4178.00,4176.25,4176.75,286
2023-01-03 00:17:00,4176.75,4176.75,4175.75,4176.25,100
2023-01-03 00:18:00,4176.00,4176.00,4175.50,4175.50,47
2023-01-03 00:19:00,4175.75,4176.25,4175.75,4176.00,37
2023-01-03 00:20:00,4175.75,4176.75,4175.75,4176.75,38
2023-01-03 00:21:00,4176.75,4177.00,4176.25,4176.50,70
2023-01-03 00:22:00,4176.50,4176.50,4175.50,4176.00,99
2023-01-03 00:23:00,4175.75,4175.75,4175.00,4175.50,119
2023-01-03 00:24:00,4175.50,4175.75,4175.25,4175.50,55
2023-01-03 00:25:00,4175.50,4175.50,4175.00,4175.25,61
2023-01-03 00:26:00,4175.25,4175.25,4174.75,4175.00,39
2023-01-03 00:27:00,4174.75,4174.75,4174.25,4174.50,104
2023-01-03 00:28:00,4174.50,4174.50,4174.00,4174.25,88
2023-01-03 00:29:00,4174.25,4174.75,4174.00,4174.00,92
2023-01-03 00:30:00,4174.25,4175.75,4174.25,4175.75,124
2023-01-03 00:31:00,4175.50,4175.75,4175.00,4175.25,99
2023-01-03 00:32:00,4175.25,4175.50,4175.00,4175.50,72
2023-01-03 00:33:00,4175.25,4176.00,4175.25,4175.75,55
2023-01-03 00:34:00,4175.75,4175.75,4175.25,4175.25,51
2023-01-03 00:35:00,4175.50,4175.75,4175.25,4175.25,28
2023-01-03 00:36:00,4175.50,4175.75,4175.25,4175.25,29
2023-01-03 00:37:00,4175.00,4175.50,4175.00,4175.25,42
2023-01-03 00:38:00,4175.00,4183.25,4175.00,4181.75,2221
2023-01-03 00:39:00,4181.75,4182.00,4179.25,4180.25,413
2023-01-03 00:40:00,4180.00,4180.50,4178.75,4179.50,197
2023-01-03 00:41:00,4179.50,4180.25,4179.50,4179.75,167
2023-01-03 00:42:00,4180.00,4180.75,4179.75,4180.50,169
2023-01-03 00:43:00,4180.75,4182.25,4180.75,4182.00,329
2023-01-03 00:44:00,4182.00,4182.50,4181.25,4181.50,206
2023-01-03 00:45:00,4181.75,4182.75,4181.50,4182.75,218
2023-01-03 00:46:00,4182.75,4182.75,4181.75,4181.75,139
2023-01-03 00:47:00,4181.75,4183.00,4181.75,4182.50,78
2023-01-03 00:48:00,4182.50,4182.75,4181.75,4182.25,121
2023-01-03 00:49:00,4182.00,4182.50,4180.75,4181.25,205
2023-01-03 00:50:00,4181.25,4181.50,4180.75,4180.75,124
2023-01-03 00:51:00,4180.75,4181.50,4180.75,4181.25,93
2023-01-03 00:52:00,4181.00,4181.00,4179.75,4180.50,207
2023-01-03 00:53:00,4180.25,4180.75,4180.00,4180.00,46
2023-01-03 00:54:00,4180.00,4180.25,4180.00,4180.00,35
2023-01-03 00:55:00,4180.00,4181.50,4180.00,4181.25,112
2023-01-03 00:56:00,4181.00,4181.00,4180.00,4180.50,64
2023-01-03 00:57:00,4180.50,4181.00,4180.50,4181.00,30
2023-01-03 00:58:00,4181.00,4181.00,4180.50,4180.75,22
2023-01-03 00:59:00,4180.75,4181.00,4180.75,4181.00,46
2023-01-03 01:00:00,4181.00,4181.00,4180.25,4180.50,83
2023-01-03 01:01:00,4180.50,4180.75,4180.25,4180.25,66
2023-01-03 01:02:00,4180.25,4180.25,4179.00,4179.50,188
2023-01-03 01:03:00,4179.50,4179.50,4178.75,4179.25,83
2023-01-03 01:04:00,4179.25,4179.75,4179.00,4179.50,45
2023-01-03 01:05:00,4179.75,4179.75,4178.75,4178.75,59
2023-01-03 01:06:00,4179.00,4179.00,4178.25,4178.50,76
2023-01-03 01:07:00,4178.75,4179.50,4178.75,4179.25,71
2023-01-03 01:08:00,4179.50,4180.25,4179.50,4180.00,104
2023-01-03 01:09:00,4180.00,4180.50,4179.75,4180.25,123
2023-01-03 01:10:00,4180.00,4180.25,4179.50,4180.25,85
2023-01-03 01:11:00,4180.25,4180.25,4179.50,4179.75,55
2023-01-03 01:12:00,4179.75,4180.25,4179.50,4179.75,78
2023-01-03 01:13:00,4179.75,4180.50,4179.25,4180.00,143
2023-01-03 01:14:00,4180.50,4181.00,4180.00,4180.50,160
2023-01-03 01:15:00,4180.50,4181.00,4180.50,4181.00,113
2023-01-03 01:16:00,4181.00,4181.50,4180.50,4180.50,178
2023-01-03 01:17:00,4180.50,4181.00,4180.50,4181.00,82
2023-01-03 01:18:00,4180.75,4181.50,4180.75,4181.00,87
2023-01-03 01:19:00,4180.75,4181.50,4180.75,4181.00,90
2023-01-03 01:20:00,4181.25,4181.25,4180.00,4180.75,148
2023-01-03 01:21:00,4180.50,4181.50,4180.25,4181.50,140
2023-01-03 01:22:00,4181.75,4182.25,4181.25,4181.75,177
2023-01-03 01:23:00,4182.00,4182.00,4181.75,4182.00,61
2023-01-03 01:24:00,4181.75,4182.25,4181.25,4182.25,128
2023-01-03 01:25:00,4182.25,4182.25,4181.25,4181.50,98
2023-01-03 01:26:00,4181.25,4181.75,4181.25,4181.50,98
2023-01-03 01:27:00,4181.25,4182.25,4181.25,4182.00,100
2023-01-03 01:28:00,4182.25,4182.75,4182.00,4182.75,143
2023-01-03 01:29:00,4182.50,4183.50,4182.50,4182.50,202
2023-01-03 01:30:00,4182.75,4183.75,4182.50,4183.25,298
2023-01-03 01:31:00,4183.25,4183.75,4183.00,4183.25,135
2023-01-03 01:32:00,4183.25,4183.25,4181.75,4182.25,182
2023-01-03 01:33:00,4182.00,4182.75,4182.00,4182.75,84
2023-01-03 01:34:00,4182.50,4182.50,4181.75,4182.00,61
2023-01-03 01:35:00,4182.00,4182.50,4181.75,4182.00,86
2023-01-03 01:36:00,4181.75,4182.00,4181.00,4181.00,112
2023-01-03 01:37:00,4181.25,4181.75,4179.50,4180.00,344
2023-01-03 01:38:00,4180.00,4180.25,4179.00,4179.50,211
2023-01-03 01:39:00,4179.25,4179.25,4176.75,4177.25,400
2023-01-03 01:40:00,4177.25,4177.50,4177.00,4177.50,139
